;HT;Hmix;Hlocal;Hfeld;Hchave;Placa;codigo
2694;7;7;10.53;16.29;15.78;38;0346 A3_261LCU_38
2695;4.75;4.75;6.68;11.69;11.83;39;0346 A3_261LCU_39
2696;6;6;7.21;12.35;12.4;40;0346 A3_261LCU_40
2697;NA;8.04;8.04;13.38;13.29;41;0346 A3_261LCU_41
2698;NA;8.86;8.86;14.35;14.12;42;0346 A3_261LCU_42
2699;NA;10.47;10.47;16.22;15.73;43;0346 A3_261LCU_43
2700;5.75;5.75;7.85;13.14;13.09;44;0346 A3_261LCU_44
2701;6.5;6.5;8.55;13.98;13.81;45;0346 A3_261LCU_45
2702;7;7;8.67;14.13;13.93;46;0346 A3_261LCU_46
2703;NA;5.45;5.45;10.11;10.45;47;0346 A3_261LCU_47
2704;NA;8.42;8.42;13.83;13.68;48;0346 A3_261LCU_48
2705;NA;7.27;7.27;12.43;12.47;49;0346 A3_261LCU_49
2706;NA;8.73;8.73;14.2;14;50;0346 A3_261LCU_50
2707;NA;7.07;7.07;12.19;12.26;53;0346 A3_261LCU_53
2708;NA;8.42;8.42;13.83;13.68;54;0346 A3_261LCU_54
2709;NA;7.4;7.4;12.59;12.61;55;0346 A3_261LCU_55
2710;NA;8.86;8.86;14.35;14.12;56;0346 A3_261LCU_56
2711;6.25;6.25;8.23;13.61;13.48;57;0346 A3_261LCU_57
2712;7;7;8.3;13.68;13.55;58;0346 A3_261LCU_58
2713;NA;7.14;7.14;12.27;12.33;59;0346 A3_261LCU_59
2714;NA;9.04;9.04;14.57;14.31;60;0346 A3_261LCU_60
2715;NA;6.41;6.41;11.35;11.53;61;0346 A3_261LCU_61
2716;NA;7.47;7.47;12.67;12.68;62;0346 A3_261LCU_62
2717;6.5;6.5;8.92;14.42;14.18;63;0346 A3_261LCU_63
2718;6.5;6.5;8.23;13.61;13.48;64;0346 A3_261LCU_64
2719;NA;7.4;7.4;12.59;12.61;65;0346 A3_261LCU_65
2720;NA;8.17;8.17;13.53;13.42;66;0346 A3_261LCU_66
2721;NA;6.88;6.88;11.94;12.05;67;0346 A3_261LCU_67
2722;6.5;6.5;9.94;15.62;15.21;68;0346 A3_261LCU_68
2723;6.5;6.5;7.59;12.83;12.82;69;0346 A3_261LCU_69
2724;5.25;5.25;7.4;12.59;12.61;70;0346 A3_261LCU_70
2725;NA;8.55;8.55;13.98;13.81;71;0346 A3_261LCU_71
2726;7;7;9.59;15.21;14.85;72;0346 A3_261LCU_72
2727;7.5;7.5;8.42;13.83;13.68;73;0346 A3_261LCU_73
2728;7;7;8.73;14.2;14;74;0346 A3_261LCU_74
2729;NA;8.86;8.86;14.35;14.12;75;0346 A3_261LCU_75
2730;NA;8.11;8.11;13.45;13.35;76;0346 A3_261LCU_76
2731;NA;6.81;6.81;11.86;11.97;77;0346 A3_261LCU_77
2732;6.5;6.5;8.11;13.45;13.35;78;0346 A3_261LCU_78
2733;6;6;8.42;13.83;13.68;79;0346 A3_261LCU_79
2734;7;7;10.12;15.82;15.38;80;0346 A3_261LCU_80
2735;5;5;5.31;9.93;10.29;82;0346 A3_261LCU_82
2736;6;6;7.07;12.19;12.26;83;0346 A3_261LCU_83
2737;NA;6.34;6.34;11.26;11.46;84;0346 A3_261LCU_84
2738;NA;6.61;6.61;11.6;11.76;85;0346 A3_261LCU_85
2739;5.75;5.75;7.4;12.59;12.61;86;0346 A3_261LCU_86
2740;6.5;6.5;9.65;15.28;14.91;87;0346 A3_261LCU_87
2741;NA;8.67;8.67;14.13;13.84;1;0347 A3_265LCU_1
2742;NA;9.22;9.22;14.78;14.4;2;0347 A3_265LCU_2
2743;NA;8.11;8.11;13.45;13.26;3;0347 A3_265LCU_3
2744;NA;8.42;8.42;13.83;13.59;4;0347 A3_265LCU_4
2745;NA;8.42;8.42;13.83;13.59;5;0347 A3_265LCU_5
2746;NA;8.61;8.61;14.06;13.78;6;0347 A3_265LCU_6
2747;NA;9.59;9.59;15.21;14.76;7;0347 A3_265LCU_7
2748;NA;8.42;8.42;13.83;13.59;8;0347 A3_265LCU_8
2749;NA;7.21;7.21;12.35;12.32;9;0347 A3_265LCU_9
2750;8;8;9.82;15.48;14.99;10;0347 A3_265LCU_10
2751;NA;7.59;7.59;12.83;12.73;11;0347 A3_265LCU_11
2752;NA;7.4;7.4;12.59;12.53;12;0347 A3_265LCU_12
2753;8.5;8.5;10.36;16.09;15.51;13;0347 A3_265LCU_13
2754;8;8;9.28;14.85;14.46;14;0347 A3_265LCU_14
2755;7.75;7.75;7.59;12.83;12.73;15;0347 A3_265LCU_15
2756;NA;9.82;9.82;15.48;14.99;16;0347 A3_265LCU_16
2757;8;8;9.47;15.07;14.64;17;0347 A3_265LCU_17
2758;NA;6.88;6.88;11.94;11.97;18;0347 A3_265LCU_18
2759;NA;9.16;9.16;14.71;14.34;19;0347 A3_265LCU_19
2760;NA;8.3;8.3;13.68;13.46;20;0347 A3_265LCU_20
2761;8;8;10.06;15.76;15.22;21;0347 A3_265LCU_21
2762;NA;9.22;9.22;14.78;14.4;22;0347 A3_265LCU_22
2763;NA;5.1;5.1;9.65;9.97;23;0347 A3_265LCU_23
2764;NA;9.16;9.16;14.71;14.34;24;0347 A3_265LCU_24
2765;NA;6.54;6.54;11.52;11.61;25;0347 A3_265LCU_25
2766;8.5;8.5;10.3;16.03;15.45;26;0347 A3_265LCU_26
2767;15;15;8.67;14.13;13.84;27;0347 A3_265LCU_27
2768;NA;9.22;9.22;14.78;14.4;28;0347 A3_265LCU_28
2769;NA;8.86;8.86;14.35;14.03;29;0347 A3_265LCU_29
2770;NA;8.73;8.73;14.2;13.9;30;0347 A3_265LCU_30
2771;NA;8.11;8.11;13.45;13.26;31;0347 A3_265LCU_31
2772;7;7;7.34;12.51;12.46;32;0347 A3_265LCU_32
2773;7;7;7.79;13.07;12.93;33;0347 A3_265LCU_33
2774;NA;8.92;8.92;14.42;14.09;34;0347 A3_265LCU_34
2775;NA;9.16;9.16;14.71;14.34;35;0347 A3_265LCU_35
2776;NA;8.48;8.48;13.91;13.65;36;0347 A3_265LCU_36
2777;8;8;9.77;15.41;14.93;37;0347 A3_265LCU_37
2778;NA;7.59;7.59;12.83;12.73;38;0347 A3_265LCU_38
2779;NA;9.04;9.04;14.57;14.21;39;0347 A3_265LCU_39
2780;NA;9.34;9.34;14.92;14.52;40;0347 A3_265LCU_40
2781;NA;9.04;9.04;14.57;14.21;41;0347 A3_265LCU_41
2782;NA;8.55;8.55;13.98;13.72;42;0347 A3_265LCU_42
2783;5;5;4.18;8.39;8.85;43;0347 A3_265LCU_43
2784;NA;8.11;8.11;13.45;13.26;44;0347 A3_265LCU_44
2785;NA;6.81;6.81;11.86;11.9;45;0347 A3_265LCU_45
2786;6.5;6.5;5.59;10.29;10.54;46;0347 A3_265LCU_46
2787;NA;8.86;8.86;14.35;14.03;47;0347 A3_265LCU_47
2788;NA;9.28;9.28;14.85;14.46;48;0347 A3_265LCU_48
2789;7.5;7.5;9.53;15.14;14.7;49;0347 A3_265LCU_49
2790;NA;9.04;9.04;14.57;14.21;50;0347 A3_265LCU_50
2791;NA;8.23;8.23;13.61;13.4;51;0347 A3_265LCU_51
2792;NA;9.16;9.16;14.71;14.34;52;0347 A3_265LCU_52
2793;NA;6.74;6.74;11.77;11.82;53;0347 A3_265LCU_53
2794;NA;4.18;4.18;8.39;8.85;54;0347 A3_265LCU_54
2795;NA;9.71;9.71;15.35;14.88;55;0347 A3_265LCU_55
2796;NA;7.85;7.85;13.14;13;56;0347 A3_265LCU_56
2797;NA;7.47;7.47;12.67;12.6;57;0347 A3_265LCU_57
2798;7.5;7.5;10.41;16.16;15.57;58;0347 A3_265LCU_58
2799;NA;9.04;9.04;14.57;14.21;59;0347 A3_265LCU_59
2800;NA;7.01;7.01;12.1;12.11;60;0347 A3_265LCU_60
2801;NA;5.03;5.03;9.56;9.89;61;0347 A3_265LCU_61
2802;NA;9.1;9.1;14.64;14.28;62;0347 A3_265LCU_62
2803;4;4;3.37;7.25;7.8;63;0347 A3_265LCU_63
2804;NA;8.04;8.04;13.38;13.2;64;0347 A3_265LCU_64
2805;NA;9.82;9.82;15.48;14.99;65;0347 A3_265LCU_65
2806;7.5;7.5;9.65;15.28;14.82;66;0347 A3_265LCU_66
2807;NA;7.59;7.59;12.83;12.73;67;0347 A3_265LCU_67
2808;NA;8.23;8.23;13.61;13.4;68;0347 A3_265LCU_68
2809;NA;9.65;9.65;15.28;14.82;69;0347 A3_265LCU_69
2810;NA;7.85;7.85;13.14;13;70.1;0347 A3_265LCU_70.1
2811;NA;6.41;6.41;11.35;11.46;70.2;0347 A3_265LCU_70.2
2812;NA;8.23;8.23;13.61;13.4;71;0347 A3_265LCU_71
2813;7;7;10.65;16.42;15.79;72;0347 A3_265LCU_72
2814;NA;8.42;8.42;13.83;13.59;73;0347 A3_265LCU_73
2815;7;7;9.65;15.28;14.82;74;0347 A3_265LCU_74
2816;NA;8.04;8.04;13.38;13.2;76;0347 A3_265LCU_76
2817;NA;8.48;8.48;13.91;13.65;77;0347 A3_265LCU_77
2818;8;8;9.94;15.62;15.11;78;0347 A3_265LCU_78
2819;NA;9.47;9.47;15.07;14.64;79;0347 A3_265LCU_79
2820;NA;9.16;9.16;14.71;14.34;80;0347 A3_265LCU_80
2821;NA;9.22;9.22;14.78;14.4;81;0347 A3_265LCU_81
2822;NA;6.48;6.48;11.43;11.53;84;0347 A3_265LCU_84
2823;6.5;6.5;9.47;15.07;14.64;85;0347 A3_265LCU_85
2824;3.15;3.15;3.59;7.56;8.05;1;0348 A3_298LCU_1
2825;4;4;5.1;9.65;9.91;2;0348 A3_298LCU_2
2826;NA;4.96;4.96;9.46;9.75;3;0348 A3_298LCU_3
2827;NA;4.18;4.18;8.39;8.79;4;0348 A3_298LCU_4
2828;4;4;4.46;8.79;9.15;5;0348 A3_298LCU_5
2829;NA;3.88;3.88;7.98;8.43;6;0348 A3_298LCU_6
2830;NA;4.25;4.25;8.49;8.88;7;0348 A3_298LCU_7
2831;3.5;3.5;3.59;7.56;8.05;8;0348 A3_298LCU_8
2832;NA;4.39;4.39;8.69;9.06;9;0348 A3_298LCU_9
2833;NA;4.18;4.18;8.39;8.79;11;0348 A3_298LCU_11
2834;NA;4.18;4.18;8.39;8.79;12;0348 A3_298LCU_12
2835;NA;4.53;4.53;8.88;9.24;13;0348 A3_298LCU_13
2836;3.5;3.5;4.25;8.49;8.88;14;0348 A3_298LCU_14
2837;3.75;3.75;4.89;9.37;9.66;15;0348 A3_298LCU_15
2838;NA;3.67;3.67;7.67;8.14;16;0348 A3_298LCU_16
2839;NA;3.45;3.45;7.35;7.85;17;0348 A3_298LCU_17
2840;3.2;3.2;3.59;7.56;8.05;18;0348 A3_298LCU_18
2841;NA;4.25;4.25;8.49;8.88;19;0348 A3_298LCU_19
2842;4;4;4.18;8.39;8.79;21;0348 A3_298LCU_21
2843;NA;3.67;3.67;7.67;8.14;22;0348 A3_298LCU_22
2844;NA;4.96;4.96;9.46;9.75;24;0348 A3_298LCU_24
2845;NA;3.88;3.88;7.98;8.43;25;0348 A3_298LCU_25
2846;NA;3.52;3.52;7.46;7.95;26;0348 A3_298LCU_26
2847;NA;3.88;3.88;7.98;8.43;27;0348 A3_298LCU_27
2848;NA;3.74;3.74;7.77;8.24;28;0348 A3_298LCU_28
2849;3.5;3.5;5.1;9.65;9.91;30;0348 A3_298LCU_30
2850;NA;3.88;3.88;7.98;8.43;31;0348 A3_298LCU_31
2851;NA;3.45;3.45;7.35;7.85;32.1;0348 A3_298LCU_32.1
2852;NA;5.45;5.45;10.11;10.32;33;0348 A3_298LCU_33
2853;NA;3.52;3.52;7.46;7.95;34;0348 A3_298LCU_34
2854;NA;4.46;4.46;8.79;9.15;35;0348 A3_298LCU_35
2855;NA;3.37;3.37;7.25;7.76;36;0348 A3_298LCU_36
2856;NA;4.61;4.61;8.98;9.32;37;0348 A3_298LCU_37
2857;NA;4.61;4.61;8.98;9.32;38;0348 A3_298LCU_38
2858;3.4;3.4;3.45;7.35;7.85;39;0348 A3_298LCU_39
2859;NA;3.74;3.74;7.77;8.24;41;0348 A3_298LCU_41
2860;NA;4.32;4.32;8.59;8.97;42;0348 A3_298LCU_42
2861;NA;3.88;3.88;7.98;8.43;43;0348 A3_298LCU_43
2862;NA;3.67;3.67;7.67;8.14;44;0348 A3_298LCU_44
2863;3.6;3.6;4.18;8.39;8.79;45;0348 A3_298LCU_45
2864;NA;4.53;4.53;8.88;9.24;46;0348 A3_298LCU_46
2865;NA;3.59;3.59;7.56;8.05;47;0348 A3_298LCU_47
2866;NA;4.03;4.03;8.19;8.61;48;0348 A3_298LCU_48
2867;NA;4.18;4.18;8.39;8.79;49;0348 A3_298LCU_49
2868;NA;4.03;4.03;8.19;8.61;50;0348 A3_298LCU_50
2869;NA;3.81;3.81;7.88;8.33;51;0348 A3_298LCU_51
2870;NA;3.67;3.67;7.67;8.14;55;0348 A3_298LCU_55
2871;NA;4.75;4.75;9.17;9.49;56;0348 A3_298LCU_56
2872;NA;5.38;5.38;10.02;10.24;58;0348 A3_298LCU_58
2873;3.7;3.7;3.67;7.67;8.14;59;0348 A3_298LCU_59
2874;NA;5.1;5.1;9.65;9.91;60;0348 A3_298LCU_60
2875;NA;3.37;3.37;7.25;7.76;61;0348 A3_298LCU_61
2876;NA;5.1;5.1;9.65;9.91;64;0348 A3_298LCU_64
2877;16;16;16.97;23.04;21.8;2;0357 B2_184LCU_2
2878;15.5;15.5;17.7;23.73;22.44;6;0357 B2_184LCU_6
2879;NA;13.5;13.5;19.54;18.66;7;0357 B2_184LCU_7
2880;16.5;16.5;18.89;24.84;23.48;10;0357 B2_184LCU_10
2881;16.5;16.5;19.57;25.45;24.07;13;0357 B2_184LCU_13
2882;NA;13.55;13.55;19.59;18.71;14;0357 B2_184LCU_14
2883;NA;14.27;14.27;20.34;19.37;15;0357 B2_184LCU_15
2884;NA;17.7;17.7;23.73;22.44;16;0357 B2_184LCU_16
2885;14;14;10.82;16.62;16.13;17;0357 B2_184LCU_17
2886;NA;16.97;16.97;23.04;21.8;23;0357 B2_184LCU_23
2887;16;16;17.79;23.82;22.52;25;0357 B2_184LCU_25
2888;16.5;16.5;15.65;21.75;20.62;26;0357 B2_184LCU_26
2889;NA;17.25;17.25;23.3;22.04;28;0357 B2_184LCU_28
2890;16;16;18.36;24.36;23.02;29;0357 B2_184LCU_29
2891;NA;13.91;13.91;19.97;19.04;30;0357 B2_184LCU_30
2892;NA;16.97;16.97;23.04;21.8;31;0357 B2_184LCU_31
2893;16;16;15.21;21.31;20.23;33;0357 B2_184LCU_33
2894;16.5;16.5;16.92;23;21.76;34;0357 B2_184LCU_34
2895;16.25;16.25;15.12;21.21;20.14;35;0357 B2_184LCU_35
2896;NA;16.97;16.97;23.04;21.8;36;0357 B2_184LCU_36
2897;NA;13.39;13.39;19.43;18.57;41;0357 B2_184LCU_41
2898;NA;17.61;17.61;23.65;22.36;42;0357 B2_184LCU_42
2899;16.25;16.25;18.71;24.68;23.33;44;0357 B2_184LCU_44
2900;NA;15.46;15.46;21.55;20.45;45;0357 B2_184LCU_45
2901;NA;16.97;16.97;23.04;21.8;47;0357 B2_184LCU_47
2902;NA;14.57;14.57;20.65;19.65;48;0357 B2_184LCU_48
2903;NA;16.03;16.03;22.13;20.97;49;0357 B2_184LCU_49
2904;NA;19.44;19.44;25.34;23.96;54;0357 B2_184LCU_54
2905;17;17;17.15;23.22;21.96;56;0357 B2_184LCU_56
2906;NA;14.57;14.57;20.65;19.65;58;0357 B2_184LCU_58
2907;NA;15.07;15.07;21.16;20.1;59;0357 B2_184LCU_59
2908;20;20;27.97;32.03;31.15;64;0357 B2_184LCU_64
2909;3.5;3.5;3.67;7.67;8.23;2;0359 B2_299LCU_2
2910;NA;3.81;3.81;7.88;8.42;3;0359 B2_299LCU_3
2911;NA;3.67;3.67;7.67;8.23;6;0359 B2_299LCU_6
2912;NA;4.39;4.39;8.69;9.16;8;0359 B2_299LCU_8
2913;NA;4.39;4.39;8.69;9.16;9;0359 B2_299LCU_9
2914;NA;3.59;3.59;7.56;8.13;16;0359 B2_299LCU_16
2915;NA;3.67;3.67;7.67;8.23;24;0359 B2_299LCU_24
2916;NA;4.25;4.25;8.49;8.98;29;0359 B2_299LCU_29
2917;NA;3.59;3.59;7.56;8.13;30;0359 B2_299LCU_30
2918;NA;3.59;3.59;7.56;8.13;32;0359 B2_299LCU_32
2919;NA;4.25;4.25;8.49;8.98;38;0359 B2_299LCU_38
2920;NA;3.52;3.52;7.46;8.03;44;0359 B2_299LCU_44
2921;NA;4.39;4.39;8.69;9.16;46;0359 B2_299LCU_46
2922;NA;3.74;3.74;7.77;8.33;47;0359 B2_299LCU_47
2923;NA;3.52;3.52;7.46;8.03;49;0359 B2_299LCU_49
2924;NA;3.37;3.37;7.25;7.84;55;0359 B2_299LCU_55
2925;3.25;3.25;4.89;9.37;9.76;57;0359 B2_299LCU_57
2926;3.75;3.75;4.68;9.08;9.51;60;0359 B2_299LCU_60
2927;3.5;3.5;3.88;7.98;8.51;61;0359 B2_299LCU_61
2928;NA;4.53;4.53;8.88;9.33;62;0359 B2_299LCU_62
2929;3.5;3.5;5.1;9.65;10.02;63;0359 B2_299LCU_63
2930;3.25;3.25;3.96;8.08;8.61;67;0359 B2_299LCU_67
2931;NA;12.49;12.49;18.46;17.26;2;0359 C3_256LCU_2
2932;8.5;8.5;11.83;17.74;16.66;6;0359 C3_256LCU_6
2933;8;8;7.66;12.91;12.6;8;0359 C3_256LCU_8
2934;10;10;13.44;19.48;18.13;9;0359 C3_256LCU_9
2935;NA;13.65;13.65;19.7;18.32;10;0359 C3_256LCU_10
2936;NA;11.16;11.16;17;16.03;11;0359 C3_256LCU_11
2937;NA;10.88;10.88;16.68;15.77;14;0359 C3_256LCU_14
2938;NA;8.48;8.48;13.91;13.44;15;0359 C3_256LCU_15
2939;9;9;13.55;19.59;18.22;16;0359 C3_256LCU_16
2940;9;9;13.02;19.03;17.75;18;0359 C3_256LCU_18
2941;NA;11.39;11.39;17.25;16.25;22;0359 C3_256LCU_22
2942;NA;12.49;12.49;18.46;17.26;24;0359 C3_256LCU_24
2943;NA;11.39;11.39;17.25;16.25;26;0359 C3_256LCU_26
2944;NA;14.57;14.57;20.65;19.13;27;0359 C3_256LCU_27
2945;NA;11.83;11.83;17.74;16.66;29;0359 C3_256LCU_29
2946;NA;10.65;10.65;16.42;15.55;31;0359 C3_256LCU_31
2947;NA;13.55;13.55;19.59;18.22;32;0359 C3_256LCU_32
2948;NA;12.7;12.7;18.69;17.46;34;0359 C3_256LCU_34
2949;10;10;11.05;16.87;15.93;36;0359 C3_256LCU_36
2950;NA;10.82;10.82;16.62;15.71;39;0359 C3_256LCU_39
2951;NA;13.39;13.39;19.43;18.08;41;0359 C3_256LCU_41
2952;NA;12.43;12.43;18.4;17.21;42;0359 C3_256LCU_42
2953;NA;12.49;12.49;18.46;17.26;43;0359 C3_256LCU_43
2954;NA;10.47;10.47;16.22;15.38;47;0359 C3_256LCU_47
2955;NA;9.82;9.82;15.48;14.76;49;0359 C3_256LCU_49
2956;NA;11.39;11.39;17.25;16.25;52;0359 C3_256LCU_52
2957;NA;13.55;13.55;19.59;18.22;53;0359 C3_256LCU_53
2958;10;10;13.08;19.09;17.8;57;0359 C3_256LCU_57
2959;9.5;9.5;12.49;18.46;17.26;58;0359 C3_256LCU_58
2960;NA;11.72;11.72;17.62;16.56;59;0359 C3_256LCU_59
2961;NA;11.16;11.16;17;16.03;61;0359 C3_256LCU_61
2962;NA;11.94;11.94;17.87;16.76;64;0359 C3_256LCU_64
2963;10;10;11.94;17.87;16.76;65;0359 C3_256LCU_65
2964;9;9;11.16;17;16.03;66;0359 C3_256LCU_66
2965;10;10;8.42;13.83;13.38;67;0359 C3_256LCU_67
2966;3.5;3.5;3.45;7.35;7.84;4;0361 A3_289LCU_4
2967;3.25;3.25;3.45;7.35;7.84;27;0361 A3_289LCU_27
2968;3.5;3.5;3.88;7.98;8.41;29;0361 A3_289LCU_29
2969;3.5;3.5;3.37;7.25;7.74;34;0361 A3_289LCU_34
2970;4;4;4.03;8.19;8.59;35;0361 A3_289LCU_35
2971;NA;3.3;3.3;7.14;7.64;37;0361 A3_289LCU_37
2972;3.75;3.75;4.25;8.49;8.86;38;0361 A3_289LCU_38
2973;3.5;3.5;4.32;8.59;8.95;42;0361 A3_289LCU_42
2974;3.5;3.5;3.3;7.14;7.64;43;0361 A3_289LCU_43
2975;3.5;3.5;3.96;8.08;8.5;46;0361 A3_289LCU_46
2976;3;3;3.3;7.14;7.64;47;0361 A3_289LCU_47
2977;NA;3.37;3.37;7.25;7.74;61;0361 A3_289LCU_61
2978;3.2;3.2;4.18;8.39;8.62;5;0362 A3_293LCU_5
2979;4.5;4.5;3.59;7.56;7.89;22;0362 A3_293LCU_22
2980;NA;3.52;3.52;7.46;7.79;32;0362 A3_293LCU_32
2981;3.25;3.25;3.37;7.25;7.6;38;0362 A3_293LCU_38
2982;NA;3.88;3.88;7.98;8.26;44;0362 A3_293LCU_44
2983;3;3;4.46;8.79;8.97;45;0362 A3_293LCU_45
2984;3;3;4.18;8.39;8.62;46;0362 A3_293LCU_46
2985;3;3;3.74;7.77;8.08;53;0362 A3_293LCU_53
2986;3.25;3.25;3.88;7.98;8.26;54;0362 A3_293LCU_54
2987;NA;14.42;14.42;20.5;17.5;1;0400 A2_1_1
2988;NA;14.87;14.87;20.96;17.86;3;0400 A2_1_3
2989;NA;15.89;15.89;21.99;18.69;4;0400 A2_1_4
2990;NA;14.92;14.92;21.01;17.9;6;0400 A2_1_6
2991;15;15;13.65;19.7;16.87;9;0400 A2_1_9
2992;15;15;15.07;21.16;18.02;10;0400 A2_1_10
2993;NA;13.08;13.08;19.09;16.39;13;0400 A2_1_13
2994;NA;12.81;12.81;18.81;16.17;14;0400 A2_1_14
2995;12.5;12.5;11.72;17.62;15.25;18;0400 A2_1_18
2996;NA;14.17;14.17;20.23;17.29;20;0400 A2_1_20
2997;NA;14.67;14.67;20.75;17.7;21;0400 A2_1_21
2998;NA;14.27;14.27;20.34;17.37;23;0400 A2_1_23
2999;NA;16.18;16.18;22.27;18.92;26;0400 A2_1_26
3000;NA;16.03;16.03;22.13;18.8;28;0400 A2_1_28
3001;NA;13.55;13.55;19.59;16.78;29;0400 A2_1_29
3002;NA;14.72;14.72;20.81;17.74;31;0400 A2_1_31
3003;NA;12.54;12.54;18.52;15.94;32;0400 A2_1_32
3004;14.5;14.5;15.99;22.08;18.76;34;0400 A2_1_34
3005;NA;21.75;21.75;27.35;23.26;39;0400 A2_1_39
3006;12.5;12.5;13.91;19.97;17.08;40;0400 A2_1_40
3007;15;15;16.6;22.68;19.25;42;0400 A2_1_42
3008;14;14;15.99;22.08;18.76;45;0400 A2_1_45
3009;NA;13.55;13.55;19.59;16.78;46;0400 A2_1_46
3010;NA;12.97;12.97;18.98;16.3;50;0400 A2_1_50
3011;15;15;14.87;20.96;17.86;51;0400 A2_1_51
3012;NA;13.96;13.96;20.02;17.12;55;0400 A2_1_55
3013;NA;14.82;14.82;20.91;17.82;58;0400 A2_1_58
3014;14;14;14.57;20.65;17.62;61;0400 A2_1_61
3015;13.5;13.5;15.07;21.16;18.02;62;0400 A2_1_62
3016;NA;13.13;13.13;19.15;16.43;66;0400 A2_1_66
3017;NA;13.7;13.7;19.75;16.91;70;0400 A2_1_70
3018;NA;13.6;13.6;19.64;16.82;71;0400 A2_1_71
3019;NA;14.57;14.57;20.65;17.62;73;0400 A2_1_73
3020;NA;15.84;15.84;21.94;18.65;77;0400 A2_1_77
3021;NA;13.18;13.18;19.2;16.48;78;0400 A2_1_78
3022;NA;14.52;14.52;20.6;17.58;80;0400 A2_1_80
3023;NA;14.06;14.06;20.13;17.2;83;0400 A2_1_83
3024;NA;15.16;15.16;21.26;18.1;86;0400 A2_1_86
3025;NA;16.32;16.32;22.41;19.03;88;0400 A2_1_88
3026;NA;12.92;12.92;18.92;16.26;91;0400 A2_1_91
3027;NA;13.96;13.96;20.02;17.12;92;0400 A2_1_92
3028;NA;12.05;12.05;17.99;15.53;94;0400 A2_1_94
3029;NA;12.43;12.43;18.4;15.78;2;0400 A2_2_2
3030;NA;13.7;13.7;19.75;16.84;4;0400 A2_2_4
3031;NA;16.03;16.03;22.13;18.72;6;0400 A2_2_6
3032;NA;15.65;15.65;21.75;18.42;9;0400 A2_2_9
3033;15;15;15.21;21.31;18.07;11;0400 A2_2_11
3034;NA;12.33;12.33;18.28;15.69;13;0400 A2_2_13
3035;14;14;16.18;22.27;18.84;14;0400 A2_2_14
3036;NA;15.75;15.75;21.84;18.49;19;0400 A2_2_19
3037;NA;14.87;14.87;20.96;17.79;22;0400 A2_2_22
3038;15;15;13.76;19.81;16.88;24;0400 A2_2_24
3039;NA;13.91;13.91;19.97;17.01;25;0400 A2_2_25
3040;NA;15.41;15.41;21.5;18.22;30;0400 A2_2_30
3041;13.5;13.5;12.11;18.05;15.51;32;0400 A2_2_32
3042;NA;12.65;12.65;18.63;15.96;34;0400 A2_2_34
3043;14;14;14.27;20.34;17.3;35;0400 A2_2_35
3044;NA;12.27;12.27;18.22;15.65;37;0400 A2_2_37
3045;NA;14.77;14.77;20.86;17.71;39;0400 A2_2_39
3046;NA;14.77;14.77;20.86;17.71;40;0400 A2_2_40
3047;14;14;12.92;18.92;16.19;42;0400 A2_2_42
3048;NA;14.06;14.06;20.13;17.13;43;0400 A2_2_43
3049;NA;14.47;14.47;20.55;17.46;44;0400 A2_2_44
3050;15;15;16.6;22.68;19.17;47;0400 A2_2_47
3051;13.5;13.5;12.97;18.98;16.23;50;0400 A2_2_50
3052;NA;14.62;14.62;20.7;17.58;52;0400 A2_2_52
3053;NA;16.03;16.03;22.13;18.72;55;0400 A2_2_55
3054;NA;13.02;13.02;19.03;16.27;58;0400 A2_2_58
3055;NA;13.02;13.02;19.03;16.27;60;0400 A2_2_60
3056;NA;13.91;13.91;19.97;17.01;63;0400 A2_2_63
3057;NA;14.82;14.82;20.91;17.75;65;0400 A2_2_65
3058;14;14;14.77;20.86;17.71;66;0400 A2_2_66
3059;NA;15.55;15.55;21.65;18.34;70;0400 A2_2_70
3060;NA;12.81;12.81;18.81;16.1;72;0400 A2_2_72
3061;NA;15.26;15.26;21.36;18.1;73;0400 A2_2_73
3062;13;13;12.86;18.86;16.43;3;0403 A2_1_3
3063;14;14;13.5;19.54;16.97;4;0403 A2_1_4
3064;NA;13.29;13.29;19.31;16.79;7;0403 A2_1_7
3065;11;11;10.82;16.62;14.66;9;0403 A2_1_9
3066;13;13;15.75;21.84;18.83;10;0403 A2_1_10
3067;NA;14.92;14.92;21.01;18.15;13;0403 A2_1_13
3068;NA;14.37;14.37;20.44;17.69;14;0403 A2_1_14
3069;NA;13.13;13.13;19.15;16.66;15;0403 A2_1_15
3070;11.75;11.75;11.44;17.31;15.21;19;0403 A2_1_19
3071;NA;11.44;11.44;17.31;15.21;21;0403 A2_1_21
3072;NA;14.62;14.62;20.7;17.9;22;0403 A2_1_22
3073;NA;13.34;13.34;19.37;16.83;23;0403 A2_1_23
3074;NA;13.6;13.6;19.64;17.05;26;0403 A2_1_26
3075;NA;15.21;15.21;21.31;18.39;28;0403 A2_1_28
3076;NA;13.5;13.5;19.54;16.97;31;0403 A2_1_31
3077;NA;16.65;16.65;22.73;19.56;33;0403 A2_1_33
3078;NA;18.28;18.28;24.27;20.86;34;0403 A2_1_34
3079;NA;15.8;15.8;21.89;18.87;36;0403 A2_1_36
3080;NA;17.02;17.02;23.08;19.85;38;0403 A2_1_38
3081;NA;17.61;17.61;23.65;20.33;39;0403 A2_1_39
